"Disease","County","Year","Sex","Count","Population","Rate"
"Mumps","Fresno","2014","Male","1","483796","0.207"
"Mumps","Glenn","2010","Total","0","28144","0"
"Mumps","Glenn","2010","Female","0","13938","0"
"Mumps","Glenn","2010","Male","0","14206","0"
"Mumps","Glenn","2011","Total","0","28256","0"
"Mumps","Glenn","2011","Female","0","13991","0"
"Mumps","Glenn","2011","Male","0","14265","0"
"Mumps","Glenn","2012","Total","0","28560","0"
"Mumps","Glenn","2012","Female","0","14136","0"
"Mumps","Glenn","2012","Male","0","14424","0"
"Mumps","Glenn","2013","Total","0","28628","0"
"Mumps","Glenn","2013","Female","0","14165","0"
"Mumps","Glenn","2013","Male","0","14463","0"
"Mumps","Glenn","2014","Total","0","28715","0"
"Mumps","Glenn","2014","Female","0","14207","0"
"Mumps","Glenn","2014","Male","0","14508","0"
"Mumps","Humboldt","2010","Total","0","134656","0"
"Mumps","Humboldt","2010","Female","0","66755","0"
"Mumps","Humboldt","2010","Male","0","67901","0"
"Mumps","Humboldt","2011","Total","0","135174","0"
"Mumps","Humboldt","2011","Female","0","66976","0"
"Mumps","Humboldt","2011","Male","0","68198","0"
"Mumps","Humboldt","2012","Total","0","134601","0"
"Mumps","Humboldt","2012","Female","0","66729","0"
"Mumps","Humboldt","2012","Male","0","67872","0"
"Mumps","Humboldt","2013","Total","0","134698","0"
"Mumps","Humboldt","2013","Female","0","66776","0"
"Mumps","Humboldt","2013","Male","0","67922","0"
"Mumps","Humboldt","2014","Total","0","134609","0"
"Mumps","Humboldt","2014","Female","0","66722","0"
"Mumps","Humboldt","2014","Male","0","67887","0"
"Mumps","Imperial","2010","Total","0","175424","0"
"Mumps","Imperial","2010","Female","0","85187","0"
"Mumps","Imperial","2010","Male","0","90237","0"
"Mumps","Imperial","2011","Total","0","177359","0"
"Mumps","Imperial","2011","Female","0","86154","0"
"Mumps","Imperial","2011","Male","0","91205","0"
"Mumps","Imperial","2012","Total","0","178382","0"
"Mumps","Imperial","2012","Female","0","86637","0"
"Mumps","Imperial","2012","Male","0","91745","0"
"Mumps","Imperial","2013","Total","0","179142","0"
"Mumps","Imperial","2013","Female","0","86982","0"
"Mumps","Imperial","2013","Male","0","92160","0"
"Mumps","Imperial","2014","Total","0","181103","0"
"Mumps","Imperial","2014","Female","0","88072","0"
"Mumps","Imperial","2014","Male","0","93031","0"
"Mumps","Inyo","2010","Total","0","18530","0"
"Mumps","Inyo","2010","Female","0","9132","0"
"Mumps","Inyo","2010","Male","0","9398","0"
"Mumps","Inyo","2011","Total","0","18666","0"
"Mumps","Inyo","2011","Female","0","9185","0"
"Mumps","Inyo","2011","Male","0","9481","0"
"Mumps","Inyo","2012","Total","0","18578","0"
"Mumps","Inyo","2012","Female","0","9124","0"
"Mumps","Inyo","2012","Male","0","9454","0"
"Mumps","Inyo","2013","Total","0","18584","0"
"Mumps","Inyo","2013","Female","0","9133","0"
"Mumps","Inyo","2013","Male","0","9451","0"
"Mumps","Inyo","2014","Total","0","18612","0"
"Mumps","Inyo","2014","Female","0","9144","0"
"Mumps","Inyo","2014","Male","0","9468","0"
"Mumps","Kern","2010","Total","1","841158","0.119"
"Mumps","Kern","2010","Female","0","404512","0"
"Mumps","Kern","2010","Male","1","436646","0.229"
"Mumps","Kern","2011","Total","0","848880","0"
"Mumps","Kern","2011","Female","0","408373","0"
"Mumps","Kern","2011","Male","0","440507","0"
"Mumps","Kern","2012","Total","0","855974","0"
"Mumps","Kern","2012","Female","0","411962","0"
"Mumps","Kern","2012","Male","0","444012","0"
"Mumps","Kern","2013","Total","0","865511","0"
"Mumps","Kern","2013","Female","0","416808","0"
"Mumps","Kern","2013","Male","0","448703","0"
"Mumps","Kern","2014","Total","0","872322","0"
"Mumps","Kern","2014","Female","0","420256","0"
"Mumps","Kern","2014","Male","0","452066","0"
"Mumps","Kings","2010","Total","0","152693","0"
"Mumps","Kings","2010","Female","0","66218","0"
"Mumps","Kings","2010","Male","0","86475","0"
"Mumps","Kings","2011","Total","0","151685","0"
"Mumps","Kings","2011","Female","0","65733","0"
"Mumps","Kings","2011","Male","0","85952","0"
"Mumps","Kings","2012","Total","0","150643","0"
"Mumps","Kings","2012","Female","0","65236","0"
"Mumps","Kings","2012","Male","0","85407","0"
"Mumps","Kings","2013","Total","0","150507","0"
"Mumps","Kings","2013","Female","0","65192","0"
"Mumps","Kings","2013","Male","0","85315","0"
"Mumps","Kings","2014","Total","0","149788","0"
"Mumps","Kings","2014","Female","0","64992","0"
"Mumps","Kings","2014","Male","0","84796","0"
"Mumps","Lake","2010","Total","0","64602","0"
"Mumps","Lake","2010","Female","0","32161","0"
"Mumps","Lake","2010","Male","0","32441","0"
"Mumps","Lake","2011","Total","0","64411","0"
"Mumps","Lake","2011","Female","0","32084","0"
"Mumps","Lake","2011","Male","0","32327","0"
"Mumps","Lake","2012","Total","0","64204","0"
"Mumps","Lake","2012","Female","0","32003","0"
"Mumps","Lake","2012","Male","0","32201","0"
"Mumps","Lake","2013","Total","0","64209","0"
"Mumps","Lake","2013","Female","0","32011","0"
"Mumps","Lake","2013","Male","0","32198","0"
"Mumps","Lake","2014","Total","0","64744","0"
"Mumps","Lake","2014","Female","0","32229","0"
"Mumps","Lake","2014","Male","0","32515","0"
"Mumps","Lassen","2010","Total","0","35145","0"
"Mumps","Lassen","2010","Female","0","12629","0"
"Mumps","Lassen","2010","Male","0","22516","0"
"Mumps","Lassen","2011","Total","0","34677","0"
"Mumps","Lassen","2011","Female","0","12465","0"
"Mumps","Lassen","2011","Male","0","22212","0"
"Mumps","Lassen","2012","Total","0","33719","0"
"Mumps","Lassen","2012","Female","0","12115","0"
"Mumps","Lassen","2012","Male","0","21604","0"
"Mumps","Lassen","2013","Total","0","33686","0"
"Mumps","Lassen","2013","Female","0","12104","0"
"Mumps","Lassen","2013","Male","0","21582","0"
"Mumps","Lassen","2014","Total","0","33613","0"
"Mumps","Lassen","2014","Female","0","12089","0"
"Mumps","Lassen","2014","Male","0","21524","0"
"Mumps","Los Angeles","2010","Total","20","9826799","0.204"
"Mumps","Los Angeles","2010","Female","6","4982072","0.12"
"Mumps","Los Angeles","2010","Male","14","4844727","0.289"
"Mumps","Los Angeles","2011","Total","5","9863993","0.051"
"Mumps","Los Angeles","2011","Female","2","4999643","0.04"
"Mumps","Los Angeles","2011","Male","3","4864351","0.062"
"Mumps","Los Angeles","2012","Total","14","9948521","0.141"
"Mumps","Los Angeles","2012","Female","8","5040999","0.159"
"Mumps","Los Angeles","2012","Male","6","4907522","0.122"
"Mumps","Los Angeles","2013","Total","9","10014849","0.09"
"Mumps","Los Angeles","2013","Female","3","5073236","0.059"
"Mumps","Los Angeles","2013","Male","6","4941613","0.121"
"Mumps","Los Angeles","2014","Total","10","10070624","0.099"
"Mumps","Los Angeles","2014","Female","8","5099884","0.157"
"Mumps","Los Angeles","2014","Male","2","4970740","0.04"
"Mumps","Madera","2010","Total","0","151318","0"
"Mumps","Madera","2010","Female","0","78527","0"
"Mumps","Madera","2010","Male","0","72791","0"
"Mumps","Madera","2011","Total","0","152019","0"
"Mumps","Madera","2011","Female","0","78861","0"
"Mumps","Madera","2011","Male","0","73158","0"
"Mumps","Madera","2012","Total","0","151242","0"
"Mumps","Madera","2012","Female","0","78409","0"
"Mumps","Madera","2012","Male","0","72833","0"
"Mumps","Madera","2013","Total","0","152857","0"
"Mumps","Madera","2013","Female","0","79248","0"
"Mumps","Madera","2013","Male","0","73609","0"
"Mumps","Madera","2014","Total","0","154278","0"
"Mumps","Madera","2014","Female","0","79988","0"
"Mumps","Madera","2014","Male","0","74290","0"
"Mumps","Marin","2010","Total","0","252698","0"
"Mumps","Marin","2010","Female","0","128397","0"
"Mumps","Marin","2010","Male","0","124301","0"
"Mumps","Marin","2011","Total","0","254282","0"
"Mumps","Marin","2011","Female","0","129336","0"
"Mumps","Marin","2011","Male","0","124946","0"
"Mumps","Marin","2012","Total","1","253892","0.394"
"Mumps","Marin","2012","Female","0","128952","0"
"Mumps","Marin","2012","Male","1","124940","0.8"
"Mumps","Marin","2013","Total","0","255778","0"
"Mumps","Marin","2013","Female","0","130130","0"
"Mumps","Marin","2013","Male","0","125648","0"
"Mumps","Marin","2014","Total","0","258324","0"
"Mumps","Marin","2014","Female","0","131733","0"
"Mumps","Marin","2014","Male","0","126591","0"
"Mumps","Mariposa","2010","Total","0","18194","0"
"Mumps","Mariposa","2010","Female","0","8958","0"
"Mumps","Mariposa","2010","Male","0","9236","0"
"Mumps","Mariposa","2011","Total","0","17973","0"
"Mumps","Mariposa","2011","Female","0","8861","0"
"Mumps","Mariposa","2011","Male","0","9112","0"
"Mumps","Mariposa","2012","Total","0","17959","0"
"Mumps","Mariposa","2012","Female","0","8865","0"
"Mumps","Mariposa","2012","Male","0","9094","0"
"Mumps","Mariposa","2013","Total","0","17890","0"
"Mumps","Mariposa","2013","Female","0","8836","0"
"Mumps","Mariposa","2013","Male","0","9054","0"
"Mumps","Mariposa","2014","Total","0","17864","0"
"Mumps","Mariposa","2014","Female","0","8832","0"
"Mumps","Mariposa","2014","Male","0","9032","0"
"Mumps","Mendocino","2010","Total","0","87917","0"
"Mumps","Mendocino","2010","Female","0","43822","0"
"Mumps","Mendocino","2010","Male","0","44095","0"
"Mumps","Mendocino","2011","Total","0","88048","0"
"Mumps","Mendocino","2011","Female","0","43869","0"
"Mumps","Mendocino","2011","Male","0","44179","0"
"Mumps","Mendocino","2012","Total","0","88550","0"
"Mumps","Mendocino","2012","Female","0","44115","0"
"Mumps","Mendocino","2012","Male","0","44435","0"
"Mumps","Mendocino","2013","Total","0","88281","0"
"Mumps","Mendocino","2013","Female","0","43958","0"
"Mumps","Mendocino","2013","Male","0","44323","0"
"Mumps","Mendocino","2014","Total","0","88545","0"
"Mumps","Mendocino","2014","Female","0","44077","0"
"Mumps","Mendocino","2014","Male","0","44468","0"
"Mumps","Merced","2010","Total","0","255886","0"
"Mumps","Merced","2010","Female","0","127004","0"
"Mumps","Merced","2010","Male","0","128882","0"
"Mumps","Merced","2011","Total","0","259186","0"
"Mumps","Merced","2011","Female","0","128642","0"
"Mumps","Merced","2011","Male","0","130544","0"
"Mumps","Merced","2012","Total","0","261002","0"
"Mumps","Merced","2012","Female","0","129535","0"
"Mumps","Merced","2012","Male","0","131467","0"
"Mumps","Merced","2013","Total","0","262336","0"
"Mumps","Merced","2013","Female","0","130194","0"
"Mumps","Merced","2013","Male","0","132142","0"
"Mumps","Merced","2014","Total","0","265069","0"
"Mumps","Merced","2014","Female","0","131577","0"
"Mumps","Merced","2014","Male","0","133492","0"
"Mumps","Modoc","2010","Total","0","9649","0"
"Mumps","Modoc","2010","Female","0","4781","0"
"Mumps","Modoc","2010","Male","0","4868","0"
"Mumps","Modoc","2011","Total","0","9568","0"
"Mumps","Modoc","2011","Female","0","4749","0"
"Mumps","Modoc","2011","Male","0","4819","0"
"Mumps","Modoc","2012","Total","0","9516","0"
"Mumps","Modoc","2012","Female","0","4735","0"
"Mumps","Modoc","2012","Male","0","4781","0"
"Mumps","Modoc","2013","Total","0","9485","0"
"Mumps","Modoc","2013","Female","0","4724","0"
"Mumps","Modoc","2013","Male","0","4761","0"
"Mumps","Modoc","2014","Total","0","9417","0"
"Mumps","Modoc","2014","Female","0","4702","0"
"Mumps","Modoc","2014","Male","0","4715","0"
"Mumps","Mono","2010","Total","0","14234","0"
"Mumps","Mono","2010","Female","0","6698","0"
"Mumps","Mono","2010","Male","0","7536","0"
"Mumps","Mono","2011","Total","0","14301","0"
"Mumps","Mono","2011","Female","0","6745","0"
"Mumps","Mono","2011","Male","0","7556","0"
"Mumps","Mono","2012","Total","0","14393","0"
"Mumps","Mono","2012","Female","0","6801","0"
"Mumps","Mono","2012","Male","0","7592","0"
"Mumps","Mono","2013","Total","0","14477","0"
"Mumps","Mono","2013","Female","0","6859","0"
"Mumps","Mono","2013","Male","0","7618","0"
"Mumps","Mono","2014","Total","0","14560","0"
"Mumps","Mono","2014","Female","0","6912","0"
"Mumps","Mono","2014","Male","0","7648","0"
"Mumps","Monterey","2010","Total","0","416263","0"
"Mumps","Monterey","2010","Female","0","202106","0"
"Mumps","Monterey","2010","Male","0","214157","0"
"Mumps","Monterey","2011","Total","0","419905","0"
"Mumps","Monterey","2011","Female","0","203882","0"
"Mumps","Monterey","2011","Male","0","216023","0"
"Mumps","Monterey","2012","Total","1","421465","0.237"
"Mumps","Monterey","2012","Female","1","204592","0.489"
"Mumps","Monterey","2012","Male","0","216873","0"
"Mumps","Monterey","2013","Total","0","423943","0"
"Mumps","Monterey","2013","Female","0","205791","0"
"Mumps","Monterey","2013","Male","0","218152","0"
"Mumps","Monterey","2014","Total","0","425365","0"
"Mumps","Monterey","2014","Female","0","206477","0"
"Mumps","Monterey","2014","Male","0","218888","0"
"Mumps","Napa","2010","Total","0","136811","0"
"Mumps","Napa","2010","Female","0","68095","0"
"Mumps","Napa","2010","Male","0","68716","0"
"Mumps","Napa","2011","Total","0","137653","0"
"Mumps","Napa","2011","Female","0","68499","0"
"Mumps","Napa","2011","Male","0","69154","0"
"Mumps","Napa","2012","Total","0","138019","0"
"Mumps","Napa","2012","Female","0","68652","0"
"Mumps","Napa","2012","Male","0","69367","0"
"Mumps","Napa","2013","Total","0","138932","0"
"Mumps","Napa","2013","Female","0","69108","0"
"Mumps","Napa","2013","Male","0","69824","0"
"Mumps","Napa","2014","Total","0","140348","0"
"Mumps","Napa","2014","Female","0","69855","0"
"Mumps","Napa","2014","Male","0","70493","0"
"Mumps","Nevada","2010","Total","0","98625","0"
"Mumps","Nevada","2010","Female","0","49853","0"
"Mumps","Nevada","2010","Male","0","48772","0"
"Mumps","Nevada","2011","Total","0","98591","0"
"Mumps","Nevada","2011","Female","0","49830","0"
"Mumps","Nevada","2011","Male","0","48761","0"
"Mumps","Nevada","2012","Total","0","97920","0"
"Mumps","Nevada","2012","Female","0","49484","0"
"Mumps","Nevada","2012","Male","0","48436","0"
"Mumps","Nevada","2013","Total","0","97808","0"
"Mumps","Nevada","2013","Female","0","49421","0"
"Mumps","Nevada","2013","Male","0","48387","0"
"Mumps","Nevada","2014","Total","0","98235","0"
"Mumps","Nevada","2014","Female","0","49633","0"
"Mumps","Nevada","2014","Male","0","48602","0"
"Mumps","Orange","2010","Total","0","3017248","0"
"Mumps","Orange","2010","Female","0","1524864","0"
"Mumps","Orange","2010","Male","0","1492384","0"
"Mumps","Orange","2011","Total","3","3046513","0.098"
"Mumps","Orange","2011","Female","1","1539616","0.065"
"Mumps","Orange","2011","Male","2","1506897","0.133"
"Mumps","Orange","2012","Total","3","3073540","0.098"
"Mumps","Orange","2012","Female","1","1553184","0.064"
"Mumps","Orange","2012","Male","2","1520356","0.132"
"Mumps","Orange","2013","Total","2","3099463","0.065"
"Mumps","Orange","2013","Female","0","1566211","0"
"Mumps","Orange","2013","Male","2","1533252","0.13"
"Mumps","Orange","2014","Total","8","3132681","0.255"
"Mumps","Orange","2014","Female","2","1583260","0.126"
"Mumps","Orange","2014","Male","6","1549421","0.387"
"Mumps","Placer","2010","Total","0","350272","0"
"Mumps","Placer","2010","Female","0","179214","0"
"Mumps","Placer","2010","Male","0","171058","0"
"Mumps","Placer","2011","Total","0","356200","0"
"Mumps","Placer","2011","Female","0","182237","0"
"Mumps","Placer","2011","Male","0","173963","0"
"Mumps","Placer","2012","Total","1","360098","0.278"
"Mumps","Placer","2012","Female","0","184207","0"
"Mumps","Placer","2012","Male","1","175891","0.569"
"Mumps","Placer","2013","Total","1","364724","0.274"
"Mumps","Placer","2013","Female","1","186575","0.536"
"Mumps","Placer","2013","Male","0","178149","0"
"Mumps","Placer","2014","Total","0","369726","0"
"Mumps","Placer","2014","Female","0","189110","0"
"Mumps","Placer","2014","Male","0","180616","0"
"Mumps","Plumas","2010","Total","0","19904","0"
"Mumps","Plumas","2010","Female","0","9960","0"
"Mumps","Plumas","2010","Male","0","9944","0"
"Mumps","Plumas","2011","Total","0","19950","0"
"Mumps","Plumas","2011","Female","0","9985","0"
"Mumps","Plumas","2011","Male","0","9965","0"
"Mumps","Plumas","2012","Total","0","19906","0"
"Mumps","Plumas","2012","Female","0","9964","0"
"Mumps","Plumas","2012","Male","0","9942","0"
"Mumps","Plumas","2013","Total","0","19792","0"
"Mumps","Plumas","2013","Female","0","9918","0"
"Mumps","Plumas","2013","Male","0","9874","0"
"Mumps","Plumas","2014","Total","0","19687","0"
"Mumps","Plumas","2014","Female","0","9866","0"
"Mumps","Plumas","2014","Male","0","9821","0"
"Mumps","Riverside","2010","Total","1","2191919","0.046"
"Mumps","Riverside","2010","Female","1","1101193","0.091"
"Mumps","Riverside","2010","Male","0","1090726","0"
